"","ts","id","antenna","power","location","Easting","Northing","goodtags"
"955524",2009-10-02 14:30:24,89,"Fm-E",173,"Farm",548303.184942742,4727526.18181813,TRUE
"955525",2009-10-02 14:30:32,89,"Fm-S",164,"Farm",548301.737451279,4727524.937844,TRUE
"955528",2009-10-02 14:30:40,89,"Fm-W",239,"Farm",548300.810232524,4727524.12935627,TRUE
"955533",2009-10-02 14:30:47,89,"Fm-N",255,"Farm",548300.360151855,4727523.4167393,TRUE
"955539",2009-10-02 14:30:55,89,"Fm-N",255,"Farm",548302.086046001,4727523.89148749,TRUE
"955543",2009-10-02 14:31:02,89,"Fm-E",186,"Farm",548298.580211689,4727520.90572835,TRUE
"955546",2009-10-02 14:31:10,89,"Fm-S",208,"Farm",548299.736239243,4727521.53073227,TRUE
"955552",2009-10-02 14:31:18,89,"Fm-W",254,"Farm",548300.009689444,4727521.4709474,TRUE
"955557",2009-10-02 14:31:25,89,"Fm-N",255,"Farm",548301.070619536,4727522.68137617,TRUE
"955561",2009-10-02 14:31:33,89,"Fm-E",216,"Farm",548300.863486565,4727523.01924471,TRUE
"955564",2009-10-02 14:31:40,89,"Fm-S",204,"Farm",548299.229459813,4727522.42175102,TRUE
"955567",2009-10-02 14:31:48,89,"Fm-W",255,"Farm",548298.298795816,4727522.1067877,TRUE
"955574",2009-10-02 14:31:56,89,"Fm-N",182,"Farm",548316.473456016,4727532.56732798,TRUE
"955576",2009-10-02 14:32:03,89,"Fm-E",93,"Farm",548312.810093849,4727529.33368746,TRUE
"955578",2009-10-02 14:32:11,89,"Fm-S",202,"Farm",548302.696104759,4727521.24292468,TRUE
"955582",2009-10-02 14:32:18,89,"Fm-W",255,"Farm",548306.611897062,4727524.16985425,TRUE
"955587",2009-10-02 14:32:26,89,"Fm-N",232,"Farm",548306.291651711,4727524.41439275,TRUE
"955591",2009-10-02 14:32:34,89,"Fm-E",95,"Farm",548305.034068111,4727525.30016992,TRUE
"955592",2009-10-02 14:32:41,89,"Fm-S",198,"Farm",548309.373954901,4727529.40223838,TRUE
"955595",2009-10-02 14:32:49,89,"Fm-W",255,"Farm",548311.722678947,4727531.91722323,TRUE
"955601",2009-10-02 14:32:56,89,"Fm-N",206,"Farm",548312.082182194,4727532.56751507,TRUE
"955602",2009-10-02 14:33:04,89,"Fm-E",151,"Farm",548305.355748318,4727528.10947042,TRUE
"955605",2009-10-02 14:33:12,89,"Fm-S",229,"Farm",548301.530318341,4727525.27571253,TRUE
"955608",2009-10-02 14:33:19,89,"Fm-W",255,"Farm",548302.390143226,4727525.96034291,TRUE
"955612",2009-10-02 14:33:27,89,"Fm-W",252,"Farm",548301.143540769,4727525.27301279,TRUE
"955615",2009-10-02 14:33:34,89,"Fm-N",224,"Farm",548295.36835604,4727521.43855307,TRUE
"955617",2009-10-02 14:33:42,89,"Fm-E",152,"Farm",548299.918397919,4727524.77091323,TRUE
"955620",2009-10-02 14:33:50,89,"Fm-S",131,"Farm",548302.317797544,4727526.54592631,TRUE
"955625",2009-10-02 14:33:57,89,"Fm-W",254,"Farm",548303.539925545,4727527.47985987,TRUE
"955632",2009-10-02 14:34:05,89,"Fm-N",221,"Farm",548300.957221788,4727525.88864743,TRUE
"955635",2009-10-02 14:34:12,89,"Fm-E",162,"Farm",548299.167379051,4727524.79651802,TRUE
"955637",2009-10-02 14:34:20,89,"Fm-S",133,"Farm",548296.039280049,4727523.10896049,TRUE
"955643",2009-10-02 14:34:28,89,"Fm-W",254,"Farm",548296.962624407,4727524.47266216,TRUE
"955647",2009-10-02 14:34:35,89,"Fm-N",231,"Farm",548297.527324602,4727525.06269186,TRUE
"955651",2009-10-02 14:34:43,89,"Fm-E",221,"Farm",548299.200610626,4727526.55501515,TRUE
"955653",2009-10-02 14:34:50,89,"Fm-S",204,"Farm",548298.881226815,4727526.67617296,TRUE
"955656",2009-10-02 14:34:58,89,"Fm-W",255,"Farm",548299.691457948,4727527.94654525,TRUE
"955661",2009-10-02 14:35:06,89,"Fm-N",255,"Farm",548301.6377621,4727529.44077478,TRUE
"955664",2009-10-02 14:35:13,89,"Fm-E",228,"Farm",548301.796377444,4727529.53442221,TRUE
"955667",2009-10-02 14:35:21,89,"Fm-S",168,"Farm",548302.253347358,4727529.25999112,TRUE
"955673",2009-10-02 14:35:28,89,"Fm-W",239,"Farm",548300.082971894,4727527.2706493,TRUE
"955676",2009-10-02 14:35:36,89,"Fm-N",255,"Farm",548299.76660223,4727526.9599735,TRUE
"955680",2009-10-02 14:35:44,89,"Fm-E",224,"Farm",548300.806717587,4727527.89263616,TRUE
"955682",2009-10-02 14:35:51,89,"Fm-S",204,"Farm",548302.276098968,4727529.26014993,TRUE
"955684",2009-10-02 14:35:59,89,"Fm-S",168,"Farm",548302.817400784,4727529.94255703,TRUE
"955687",2009-10-02 14:36:06,89,"Fm-W",254,"Farm",548302.861396833,4727530.15879144,TRUE
"955691",2009-10-02 14:36:14,89,"Fm-N",255,"Farm",548302.7701751,4727530.18900144,TRUE
"955695",2009-10-02 14:36:22,89,"Fm-E",233,"Farm",548302.656417071,4727530.18820738,TRUE
"955697",2009-10-02 14:36:29,89,"Fm-S",235,"Farm",548300.966409481,4727527.83205729,TRUE
"955699",2009-10-02 14:36:37,89,"Fm-W",255,"Farm",548300.608627331,4727526.935004,TRUE
"955704",2009-10-02 14:36:44,89,"Fm-N",255,"Farm",548303.369683368,4727529.05185616,TRUE
"955708",2009-10-02 14:36:52,89,"Fm-E",230,"Farm",548303.709450321,4727529.27015518,TRUE
"955711",2009-10-02 14:37:00,89,"Fm-S",169,"Farm",548304.08955292,4727530.22905796,TRUE
"955715",2009-10-02 14:37:07,89,"Fm-W",243,"Farm",548304.225201293,4727530.35339188,TRUE
"955718",2009-10-02 14:37:15,89,"Fm-N",254,"Farm",548304.952606707,4727530.45100985,TRUE
"955721",2009-10-02 14:37:22,89,"Fm-E",211,"Farm",548304.884997846,4727530.35799762,TRUE
"955723",2009-10-02 14:37:30,89,"Fm-S",185,"Farm",548304.795068013,4727530.20313607,TRUE
"955725",2009-10-02 14:37:38,89,"Fm-W",239,"Farm",548304.750426071,4727530.07943741,TRUE
"955728",2009-10-02 14:37:45,89,"Fm-N",234,"Farm",548306.027961188,4727529.59480732,TRUE
"955732",2009-10-02 14:37:53,89,"Fm-E",231,"Farm",548305.300340379,4727529.5280345,TRUE
"955734",2009-10-02 14:38:00,89,"Fm-S",205,"Farm",548304.941697607,4727528.754362,TRUE
"955736",2009-10-02 14:38:08,89,"Fm-W",176,"Farm",548304.014049114,4727528.00756434,TRUE
"955739",2009-10-02 14:38:15,89,"Fm-N",255,"Farm",548303.696603095,4727527.85111463,TRUE
"955743",2009-10-02 14:38:23,89,"Fm-E",211,"Farm",548303.514590187,4727527.84984411,TRUE
"955745",2009-10-02 14:38:31,89,"Fm-E",215,"Farm",548303.127166829,4727527.93968003,TRUE
"955747",2009-10-02 14:38:38,89,"Fm-S",237,"Farm",548302.307462835,4727528.02649855,TRUE
"955750",2009-10-02 14:38:46,89,"Fm-W",255,"Farm",548302.331075674,4727527.90327634,TRUE
"955755",2009-10-02 14:38:53,89,"Fm-N",255,"Farm",548301.852861187,4727527.96163183,TRUE
"955757",2009-10-02 14:39:01,89,"Fm-E",211,"Farm",548300.943873167,4727527.80105323,TRUE
"955758",2009-10-02 14:39:09,89,"Fm-S",235,"Farm",548300.124599782,4727527.82618149,TRUE
"955761",2009-10-02 14:39:16,89,"Fm-W",255,"Farm",548300.124169189,4727527.887872,TRUE
"955764",2009-10-02 14:39:24,89,"Fm-N",255,"Farm",548300.169672416,4727527.88818961,TRUE
"955767",2009-10-02 14:39:31,89,"Fm-E",170,"Farm",548300.238142552,4727527.85782077,TRUE
"955769",2009-10-02 14:39:39,89,"Fm-S",223,"Farm",548299.853518081,4727527.54666856,TRUE
"955771",2009-10-02 14:39:47,89,"Fm-W",255,"Farm",548299.536933125,4727527.26683803,TRUE
"955775",2009-10-02 14:39:54,89,"Fm-N",254,"Farm",548299.696840318,4727527.17541388,TRUE
"955778",2009-10-02 14:40:02,89,"Fm-E",213,"Farm",548298.73976543,4727527.38466102,TRUE
"955781",2009-10-02 14:40:09,89,"Fm-S",236,"Farm",548298.71981259,4727526.98351391,TRUE
"955784",2009-10-02 14:40:17,89,"Fm-W",255,"Farm",548298.71938201,4727527.04520442,TRUE
"955788",2009-10-02 14:40:25,89,"Fm-N",255,"Farm",548299.060225665,4727527.10927693,TRUE
"955792",2009-10-02 14:40:32,89,"Fm-E",218,"Farm",548298.721534913,4727526.73675187,TRUE
"955793",2009-10-02 14:40:40,89,"Fm-S",230,"Farm",548298.954218077,4727525.99805376,TRUE
"955795",2009-10-02 14:40:47,89,"Fm-W",255,"Farm",548299.068191466,4727525.9680025,TRUE
"955799",2009-10-02 14:40:55,89,"Fm-N",255,"Farm",548301.112607709,4727526.44497367,TRUE
"955803",2009-10-02 14:41:03,89,"Fm-N",254,"Farm",548301.315219251,4727526.75485548,TRUE
"955806",2009-10-02 14:41:10,89,"Fm-E",169,"Farm",548302.153799494,4727527.22341024,TRUE
"955807",2009-10-02 14:41:18,89,"Fm-S",236,"Farm",548302.745556806,4727527.19669409,TRUE
"955814",2009-10-02 14:41:25,89,"Fm-W",255,"Farm",548301.459049241,4727525.70706967,TRUE
"955817",2009-10-02 14:41:33,89,"Fm-N",255,"Farm",548299.120153467,4727525.04296246,TRUE
"955822",2009-10-02 14:41:41,89,"Fm-E",147,"Farm",548302.551701964,4727528.89191261,TRUE
"955823",2009-10-02 14:41:48,89,"Fm-S",230,"Farm",548303.11446353,4727529.75955007,TRUE
"955828",2009-10-02 14:41:56,89,"Fm-W",255,"Farm",548300.595924699,4727528.75487404,TRUE
"955831",2009-10-02 14:42:03,89,"Fm-N",255,"Farm",548299.756268065,4727528.44054574,TRUE
"955834",2009-10-02 14:42:11,89,"Fm-E",194,"Farm",548299.39331875,4727528.28377863,TRUE
"955837",2009-10-02 14:42:19,89,"Fm-S",236,"Farm",548299.709688367,4727528.59445441,TRUE
"955839",2009-10-02 14:42:26,89,"Fm-W",255,"Farm",548299.663539262,4727528.68667257,TRUE
"955844",2009-10-02 14:42:34,89,"Fm-N",254,"Farm",548299.93698918,4727528.62688769,TRUE
"955848",2009-10-02 14:42:41,89,"Fm-E",194,"Farm",548296.88188317,4727526.26121056,TRUE
"955850",2009-10-02 14:42:49,89,"Fm-S",227,"Farm",548296.158567513,4727525.57753361,TRUE
"955852",2009-10-02 14:42:57,89,"Fm-W",255,"Farm",548298.765531113,4727526.95298626,TRUE
"955856",2009-10-02 14:43:04,89,"Fm-N",254,"Farm",548299.243099762,4727526.98716632,TRUE
"955861",2009-10-02 14:43:12,89,"Fm-E",204,"Farm",548299.221855195,4727526.77109073,TRUE
"955863",2009-10-02 14:43:19,89,"Fm-S",242,"Farm",548299.245467982,4727526.64786851,TRUE
"955868",2009-10-02 14:43:27,89,"Fm-W",255,"Farm",548297.115427283,4727525.39913136,TRUE
"955872",2009-10-02 14:43:35,89,"Fm-W",255,"Farm",548294.646694705,4727523.77787002,TRUE
"955876",2009-10-02 14:43:42,89,"Fm-N",254,"Farm",548294.350923558,4727523.77580581,TRUE
"955879",2009-10-02 14:43:50,89,"Fm-E",180,"Farm",548294.056228759,4727523.61951534,TRUE
"955884",2009-10-02 14:43:57,89,"Fm-S",236,"Farm",548295.280295851,4727524.27584012,TRUE
"955887",2009-10-02 14:44:05,89,"Fm-W",255,"Farm",548298.293129382,4727526.17852012,TRUE
"955891",2009-10-02 14:44:13,89,"Fm-N",255,"Farm",548299.154246221,4727526.67807856,TRUE
"955894",2009-10-02 14:44:20,89,"Fm-E",195,"Farm",548300.43522632,4727525.69992337,TRUE
"955896",2009-10-02 14:44:28,89,"Fm-S",235,"Farm",548300.32792714,4727524.7737717,TRUE
"955900",2009-10-02 14:44:35,89,"Fm-W",255,"Farm",548299.399847029,4727524.08866518,TRUE
"955904",2009-10-02 14:44:43,89,"Fm-N",255,"Farm",548298.35736273,4727523.49530055,TRUE
"955907",2009-10-02 14:44:51,89,"Fm-E",193,"Farm",548297.92658881,4727523.27636662,TRUE
"955910",2009-10-02 14:44:58,89,"Fm-S",229,"Farm",548297.790724899,4727523.18287808,TRUE
"955915",2009-10-02 14:45:06,89,"Fm-W",255,"Farm",548301.055979093,4727524.77885349,TRUE
"955920",2009-10-02 14:45:13,89,"Fm-N",255,"Farm",548303.093075026,4727526.3045639,TRUE
"955925",2009-10-02 14:45:21,89,"Fm-E",189,"Farm",548302.795581517,4727526.54926136,TRUE
"955927",2009-10-02 14:45:29,89,"Fm-S",236,"Farm",548302.453230716,4727526.70110545,TRUE
"955931",2009-10-02 14:45:36,89,"Fm-W",255,"Farm",548301.543166028,4727526.69475305,TRUE
"955935",2009-10-02 14:45:44,89,"Fm-N",255,"Farm",548298.504352633,4727525.25459166,TRUE
"955939",2009-10-02 14:45:51,89,"Fm-E",210,"Farm",548297.855535203,4727523.67687854,TRUE
"955943",2009-10-02 14:45:59,89,"Fm-S",238,"Farm",548297.610649435,4727522.90400042,TRUE
"955946",2009-10-02 14:46:07,89,"Fm-S",231,"Farm",548298.065251453,4727522.96886686,TRUE
"955950",2009-10-02 14:46:14,89,"Fm-W",255,"Farm",548297.951708592,4727522.93722762,TRUE
"955956",2009-10-02 14:46:22,89,"Fm-N",252,"Farm",548296.564289756,4727522.86585065,TRUE
"955959",2009-10-02 14:46:29,89,"Fm-E",221,"Farm",548296.224522264,4727522.647552,TRUE
"955963",2009-10-02 14:46:37,89,"Fm-S",214,"Farm",548297.561055762,4727523.48974267,TRUE
"955968",2009-10-02 14:46:45,89,"Fm-W",255,"Farm",548297.651631701,4727523.55206836,TRUE
"955972",2009-10-02 14:46:52,89,"Fm-N",246,"Farm",548297.810462522,4727523.61487044,TRUE
"955975",2009-10-02 14:47:00,89,"Fm-E",220,"Farm",548298.967996723,4727524.02395746,TRUE
"955977",2009-10-02 14:47:07,89,"Fm-S",209,"Farm",548299.923134422,4727524.09231763,TRUE
"955981",2009-10-02 14:47:15,89,"Fm-W",255,"Farm",548301.015643057,4727524.03824976,TRUE
"955989",2009-10-02 14:47:30,89,"Fm-E",218,"Farm",548301.379238468,4727524.10248119,TRUE
"955991",2009-10-02 14:47:38,89,"Fm-S",208,"Farm",548301.879774233,4727524.10597498,TRUE
"955996",2009-10-02 14:47:45,89,"Fm-W",255,"Farm",548301.726110746,4727523.3028867,TRUE
"956004",2009-10-02 14:48:00,89,"Fm-E",225,"Farm",548301.26978637,4727523.48478206,TRUE
"956006",2009-10-02 14:48:08,89,"Fm-S",223,"Farm",548301.857883825,4727523.98243515,TRUE
"956010",2009-10-02 14:48:16,89,"Fm-W",255,"Farm",548302.468086898,4727524.57278288,TRUE
"956018",2009-10-02 14:48:31,89,"Fm-E",225,"Farm",548301.766160815,4727527.34409149,TRUE
"956020",2009-10-02 14:48:38,89,"Fm-E",211,"Farm",548301.718719851,4727527.62138117,TRUE
"956023",2009-10-02 14:48:46,89,"Fm-S",183,"Farm",548301.740394947,4727527.77576625,TRUE
"956027",2009-10-02 14:48:54,89,"Fm-W",246,"Farm",548301.762931255,4727527.80677032,TRUE
"956035",2009-10-02 14:49:09,89,"Fm-E",132,"Farm",548301.489696589,4727527.83570986,TRUE
"956038",2009-10-02 14:49:16,89,"Fm-S",193,"Farm",548301.375938522,4727527.83491582,TRUE
"956044",2009-10-02 14:49:24,89,"Fm-W",240,"Farm",548301.26153455,4727527.92665755,TRUE
"956052",2009-10-02 14:49:39,89,"Fm-E",150,"Farm",548304.500589036,4727530.01599989,TRUE
"956054",2009-10-02 14:49:47,89,"Fm-S",159,"Farm",548305.091915483,4727530.05097445,TRUE
"956057",2009-10-02 14:49:54,89,"Fm-W",197,"Farm",548305.323737947,4727529.43565756,TRUE
"956063",2009-10-02 14:50:10,89,"Fm-E",152,"Farm",548303.481934234,4727529.26856702,TRUE
"956065",2009-10-02 14:50:17,89,"Fm-S",120,"Farm",548302.907330663,4727530.09741855,TRUE
"956068",2009-10-02 14:50:25,89,"Fm-W",201,"Farm",548301.30890508,4727530.9191237,TRUE
"956071",2009-10-02 14:50:32,89,"Fm-N",206,"Farm",548301.64565775,4727531.56925618,TRUE
"956075",2009-10-02 14:50:40,89,"Fm-E",216,"Farm",548301.351824656,4727531.28958438,TRUE
"956078",2009-10-02 14:50:48,89,"Fm-S",140,"Farm",548300.672290786,4727530.8529866,TRUE
"956081",2009-10-02 14:50:55,89,"Fm-W",255,"Farm",548302.260381596,4727531.51185354,TRUE
"956085",2009-10-02 14:51:03,89,"Fm-N",225,"Farm",548302.645436353,4727531.76131538,TRUE
"956087",2009-10-02 14:51:10,89,"Fm-N",220,"Farm",548302.758979047,4727531.7929547,TRUE
"956090",2009-10-02 14:51:18,89,"Fm-E",206,"Farm",548301.224788324,4727529.93144031,TRUE
"956092",2009-10-02 14:51:26,89,"Fm-S",237,"Farm",548300.97731956,4727529.52870512,TRUE
"956098",2009-10-02 14:51:33,89,"Fm-W",227,"Farm",548298.144994125,4727527.84321109,TRUE
"956106",2009-10-02 14:51:48,89,"Fm-E",180,"Farm",548297.374668538,4727527.3751332,TRUE
"956108",2009-10-02 14:51:56,89,"Fm-S",250,"Farm",548297.012580246,4727527.0949852,TRUE
"956112",2009-10-02 14:52:04,89,"Fm-W",244,"Farm",548296.763388881,4727526.9390122,TRUE
"956118",2009-10-02 14:52:11,89,"Fm-N",227,"Farm",548296.490800046,4727526.87541618,TRUE
"956123",2009-10-02 14:52:19,89,"Fm-E",189,"Farm",548297.058514043,4727527.03361227,TRUE
"956125",2009-10-02 14:52:26,89,"Fm-S",121,"Farm",548297.196100157,4727526.88033876,TRUE
"956129",2009-10-02 14:52:34,89,"Fm-W",206,"Farm",548297.105954823,4727526.75632257,TRUE
"956138",2009-10-02 14:52:49,89,"Fm-E",208,"Farm",548300.18639571,4727528.75201555,TRUE
"956140",2009-10-02 14:52:57,89,"Fm-S",153,"Farm",548299.050752819,4727528.46646814,TRUE
"956144",2009-10-02 14:53:04,89,"Fm-W",229,"Farm",548299.027355332,4727528.55884511,TRUE
"956154",2009-10-02 14:53:20,89,"Fm-E",247,"Farm",548300.658151153,4727529.61901759,TRUE
"956156",2009-10-02 14:53:27,89,"Fm-S",203,"Farm",548302.499308906,4727529.87864314,TRUE
"956159",2009-10-02 14:53:35,89,"Fm-W",235,"Farm",548302.612851632,4727529.91028246,TRUE
"956163",2009-10-02 14:53:42,89,"Fm-W",253,"Farm",548302.658354845,4727529.91060008,TRUE
"956172",2009-10-02 14:53:50,89,"Fm-N",219,"Farm",548302.97666203,4727529.94366872,TRUE
"956174",2009-10-02 14:53:58,89,"Fm-E",151,"Farm",548301.146699978,4727528.08008979,TRUE
"956177",2009-10-02 14:54:05,89,"Fm-S",242,"Farm",548300.809731784,4727527.46080259,TRUE
"956180",2009-10-02 14:54:13,89,"Fm-W",253,"Farm",548299.766386935,4727526.99081876,TRUE
"956192",2009-10-02 14:54:28,89,"Fm-E",193,"Farm",548299.35535079,4727527.20387711,TRUE
"956194",2009-10-02 14:54:36,89,"Fm-S",219,"Farm",548300.734156757,4727528.50906483,TRUE
"956200",2009-10-02 14:54:43,89,"Fm-W",251,"Farm",548300.503841765,4727528.90846509,TRUE
"956212",2009-10-02 14:54:58,89,"Fm-E",175,"Farm",548300.844900614,4727528.94169243,TRUE
"956214",2009-10-02 14:55:06,89,"Fm-S",203,"Farm",548300.981410273,4727528.94264527,TRUE
"956219",2009-10-02 14:55:14,89,"Fm-W",253,"Farm",548299.732655273,4727528.56376796,TRUE
"956226",2009-10-02 14:55:21,89,"Fm-N",234,"Farm",548297.67000896,4727527.43888805,TRUE
"956234",2009-10-02 14:55:29,89,"Fm-E",195,"Farm",548296.854395346,4727526.93964737,TRUE
"956237",2009-10-02 14:55:36,89,"Fm-S",164,"Farm",548296.605203971,4727526.78367437,TRUE
"956241",2009-10-02 14:55:44,89,"Fm-W",235,"Farm",548295.379415246,4727526.37411139,TRUE
"956252",2009-10-02 14:55:59,89,"Fm-E",204,"Farm",548294.950148332,4727525.93926085,TRUE
"956254",2009-10-02 14:56:07,89,"Fm-S",190,"Farm",548295.790451313,4727526.1610528,TRUE
"956258",2009-10-02 14:56:14,89,"Fm-S",185,"Farm",548296.244837851,4727526.25676438,TRUE
"956262",2009-10-02 14:56:22,89,"Fm-W",222,"Farm",548295.701597607,4727525.8519651,TRUE
"956276",2009-10-02 14:56:37,89,"Fm-E",202,"Farm",548295.496833028,4727525.850536,TRUE
"956279",2009-10-02 14:56:45,89,"Fm-S",183,"Farm",548295.887055008,4727525.35971134,TRUE
"956282",2009-10-02 14:56:52,89,"Fm-W",224,"Farm",548296.853387205,4727523.82411785,TRUE
"956292",2009-10-02 14:57:00,89,"Fm-N",207,"Farm",548300.096820649,4727522.0267972,TRUE
"956296",2009-10-02 14:57:08,89,"Fm-E",194,"Farm",548301.714339592,4727521.7296199,TRUE
"956298",2009-10-02 14:57:15,89,"Fm-S",186,"Farm",548301.907262556,4727523.42753819,TRUE
"956304",2009-10-02 14:57:23,89,"Fm-W",228,"Farm",548302.311839817,4727524.13983763,TRUE
"956311",2009-10-02 14:57:30,89,"Fm-N",228,"Farm",548302.379448774,4727524.23284983,TRUE
"956318",2009-10-02 14:57:38,89,"Fm-E",163,"Farm",548299.646885497,4727524.55309082,TRUE
"956320",2009-10-02 14:57:45,89,"Fm-S",163,"Farm",548299.738968466,4727524.39949976,TRUE
"956325",2009-10-02 14:57:53,89,"Fm-W",228,"Farm",548300.234982974,4727525.05074378,TRUE
"956341",2009-10-02 14:58:08,89,"Fm-E",172,"Farm",548299.059795081,4727527.17096744,TRUE
"956344",2009-10-02 14:58:16,89,"Fm-S",183,"Farm",548298.236861732,4727527.72046526,TRUE
"956349",2009-10-02 14:58:23,89,"Fm-W",222,"Farm",548298.418013486,4727527.84511666,TRUE
"956364",2009-10-02 14:58:39,89,"Fm-E",209,"Farm",548300.302737334,4727528.38266652,TRUE
"956367",2009-10-02 14:58:46,89,"Fm-E",165,"Farm",548301.465007253,4727528.11315835,TRUE
"956371",2009-10-02 14:58:54,89,"Fm-S",196,"Farm",548305.020287729,4727527.27426623,TRUE
"956378",2009-10-02 14:59:01,89,"Fm-W",254,"Farm",548306.0711685,4727526.66466693,TRUE
"956386",2009-10-02 14:59:09,89,"Fm-N",251,"Farm",548304.852916407,4727525.17551834,TRUE
"956391",2009-10-02 14:59:17,89,"Fm-E",207,"Farm",548303.994383544,4727524.30581613,TRUE
"956394",2009-10-02 14:59:24,89,"Fm-S",198,"Farm",548303.813231795,4727524.18116458,TRUE
"956400",2009-10-02 14:59:32,89,"Fm-W",255,"Farm",548303.654616353,4727524.0875171,TRUE
"956410",2009-10-02 14:59:39,89,"Fm-N",226,"Farm",548303.496000907,4727523.99386963,TRUE
"956415",2009-10-02 14:59:47,89,"Fm-E",193,"Farm",548303.427961338,4727523.96254793,TRUE
"956417",2009-10-02 14:59:55,89,"Fm-S",207,"Farm",548303.268915266,4727523.93059098,TRUE
"956422",2009-10-02 15:00:02,89,"Fm-W",251,"Farm",548303.087117565,4727523.89847521,TRUE
"956429",2009-10-02 15:00:10,89,"Fm-N",226,"Farm",548302.882783544,4727523.83535539,TRUE
"956436",2009-10-02 15:00:25,89,"Fm-S",199,"Farm",548301.694316371,4727524.59822858,TRUE
"956440",2009-10-02 15:00:33,89,"Fm-W",255,"Farm",548300.510370725,4727524.71335163,TRUE
"956457",2009-10-02 15:00:48,89,"Fm-E",100,"Farm",548298.736389948,4727524.6084293,TRUE
"956460",2009-10-02 15:00:55,89,"Fm-S",163,"Farm",548298.984289607,4727524.9494739,TRUE
"956464",2009-10-02 15:01:03,89,"Fm-W",255,"Farm",548300.504127075,4727525.60786402,TRUE
"956479",2009-10-02 15:01:18,89,"Fm-N",210,"Farm",548297.918838491,4727524.38679579,TRUE
"956482",2009-10-02 15:01:26,89,"Fm-E",190,"Farm",548297.921206644,4727524.04749799,TRUE
"956484",2009-10-02 15:01:33,89,"Fm-S",167,"Farm",548298.82933406,4727524.3314572,TRUE
"956489",2009-10-02 15:01:41,89,"Fm-W",242,"Farm",548299.30690289,4727524.36563727,TRUE
"956496",2009-10-02 15:01:49,89,"Fm-N",217,"Farm",548300.64644987,4727524.77599497,TRUE
"956501",2009-10-02 15:02:04,89,"Fm-S",169,"Farm",548304.616572201,4727526.4385856,TRUE
"956505",2009-10-02 15:02:11,89,"Fm-W",240,"Farm",548304.882558196,4727524.18862901,TRUE
"956512",2009-10-02 15:02:19,89,"Fm-N",228,"Farm",548306.02315399,4727523.76473651,TRUE
"956516",2009-10-02 15:02:27,89,"Fm-E",112,"Farm",548305.34254306,4727523.48236456,TRUE
"956518",2009-10-02 15:02:34,89,"Fm-S",166,"Farm",548304.61793603,4727522.98375825,TRUE
"956521",2009-10-02 15:02:42,89,"Fm-W",167,"Farm",548304.333576545,4727521.34689512,TRUE
"956527",2009-10-02 15:02:49,89,"Fm-N",169,"Farm",548303.377361948,4727521.43276061,TRUE
